ID,Parent ID,Card Type,Interchange Level,Regulated Indicator,Amount,Discount Fees Rate,Discount Fees Amount,Items,Item Fees Rate,Items Fees Amount,Tran Cost,Dial Items Count,Processing Fees Rate Dial,Non Dial Items Count,Processing Fees Rate Non Dial,Processing Fees Amount,Total Due
LK443892,*Unassigned*,Discover,PREM Petroleum,0,$74.68,1.85%,$1.38,2,$0.05,$0.10,$0.00,0,$0.00,2,$0.02,$0.04,$1.52
LK443892,*Unassigned*,Discover,PSL PETROLEUM,0,$52.78,1.84%,$0.97,1,$0.05,$0.05,$0.00,0,$0.00,1,$0.02,$0.02,$1.04
LK443892,*Unassigned*,Discover,REW Petroleum,0,$240.14,1.84%,$4.41,9,$0.05,$0.45,$0.00,0,$0.00,9,$0.02,$0.18,$5.04
LK443892,*Unassigned*,Fuelman,Normal,0,$1.99,0.00%,$0.00,2,$0.00,$0.00,$0.00,2,$0.02,0,$0.00,$0.04,$0.04
LK443892,*Unassigned*,InterLink,PAVD Fuel,2,$61.66,0.79%,$0.49,1,$0.19,$0.19,$0.00,0,$0.00,1,$0.00,$0.00,$0.68
LK443892,*Unassigned*,InterLink,Petro PP Small Tkt,0,$15.57,1.22%,$0.19,3,$0.17,$0.51,$0.00,0,$0.00,3,$0.00,$0.00,$0.70
LK443892,*Unassigned*,InterLink,Qualified Petro Small Tkt,0,$47.94,0.90%,$0.43,8,$0.14,$1.08,$0.00,0,$0.00,8,$0.00,$0.00,$1.51
LK443892,*Unassigned*,InterLink,Qualified Petroleum,0,$324.49,0.80%,$2.60,10,$0.19,$1.87,$0.00,0,$0.00,10,$0.00,$0.00,$4.47
LK443892,*Unassigned*,InterLink,Regulated,1,$79.92,0.05%,$0.04,4,$0.26,$1.04,$0.00,0,$0.00,4,$0.00,$0.00,$1.08
LK443892,*Unassigned*,InterLink,Regulated Small Tkt,1,$35.70,0.14%,$0.05,7,$0.24,$1.70,$0.00,0,$0.00,7,$0.00,$0.00,$1.75
LK443892,*Unassigned*,Maestro,Reg Fraud Prevent,2,$42.69,0.05%,$0.02,4,$0.20,$0.78,$0.00,0,$0.00,4,$0.00,$0.00,$0.80
LK443892,*Unassigned*,MasterCard,Bus Data 2 Petro,0,$463.62,2.16%,$10.03,6,$0.10,$0.60,$0.00,0,$0.00,6,$0.02,$0.12,$10.75
LK443892,*Unassigned*,MasterCard,Bus Enh Rate II Petro,0,$17.25,2.26%,$0.39,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$0.51
LK443892,*Unassigned*,MasterCard,Bus Lvl4 Data II,0,$85.50,2.42%,$2.07,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$2.19
LK443892,*Unassigned*,MasterCard,Enh Petro Base     ,0,$336.67,1.47%,$4.95,6,$0.00,$0.00,$0.00,0,$0.00,6,$0.02,$0.12,$5.07
LK443892,*Unassigned*,MasterCard,High Value Petroleum Base,0,$23.02,2.13%,$0.49,1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,$0.51
LK443892,*Unassigned*,MasterCard,Int'l Electronic,0,$24.72,2.47%,$0.61,1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,$0.63
LK443892,*Unassigned*,MasterCard,Petro Base              ,0,$331.40,1.88%,$6.23,10,$0.00,$0.00,$0.00,0,$0.00,10,$0.02,$0.20,$6.43
LK443892,*Unassigned*,MasterCard,Petro CAT/AFD DB,0,$580.50,0.81%,$4.72,20,$0.17,$3.40,$0.00,0,$0.00,20,$0.02,$0.40,$8.52
LK443892,*Unassigned*,MasterCard,Petro Srv Sta DB,0,$80.27,0.78%,$0.63,10,$0.17,$1.70,$0.00,0,$0.00,10,$0.02,$0.20,$2.53
LK443892,*Unassigned*,MasterCard,Reg Db Face to Face FP,2,$810.32,0.16%,$1.30,24,$0.22,$5.28,$0.00,0,$0.00,24,$0.02,$0.48,$7.06
LK443892,*Unassigned*,MasterCard,Reg Db Non Qual FP,2,$268.51,0.16%,$0.42,4,$0.22,$0.88,$0.00,0,$0.00,4,$0.02,$0.08,$1.38
LK443892,*Unassigned*,MasterCard,WC Petro Base           ,0,$79.57,2.04%,$1.62,3,$0.00,$0.00,$0.00,0,$0.00,3,$0.02,$0.06,$1.68
LK443892,*Unassigned*,Pulse,Qual Petro Smtk,0,$80.69,0.86%,$0.69,16,$0.20,$3.25,$0.00,0,$0.00,16,$0.00,$0.00,$3.94
LK443892,*Unassigned*,Pulse,Qualified Petroleum,0,$361.36,0.80%,$2.89,10,$0.23,$2.27,$0.00,0,$0.00,10,$0.00,$0.00,$5.16
LK443892,*Unassigned*,Pulse Pay Choice,Qual Petro Smtk,0,$18.69,0.91%,$0.17,3,$0.21,$0.64,$0.00,0,$0.00,3,$0.00,$0.00,$0.81
LK443892,*Unassigned*,Pulse Pay Choice,Qualified Petroleum,0,$91.66,0.80%,$0.73,3,$0.23,$0.68,$0.00,0,$0.00,3,$0.00,$0.00,$1.41
LK443892,*Unassigned*,Pulse Pay Choice,Regulated FP Smtk,2,$39.13,0.13%,$0.05,4,$0.28,$1.12,$0.00,0,$0.00,4,$0.00,$0.00,$1.17
LK443892,*Unassigned*,Star All Star,Qualified Petroleum,0,$12.68,0.63%,$0.08,4,$0.20,$0.78,$0.00,0,$0.00,4,$0.00,$0.00,$0.86
LK443892,*Unassigned*,Star West POS,Qualified Petroleum,0,$342.22,0.79%,$2.70,13,$0.16,$2.10,$0.00,0,$0.00,13,$0.00,$0.00,$4.80
LK443892,*Unassigned*,Star West POS,Reg Fraud Prevent,2,$282.25,0.05%,$0.14,22,$0.26,$5.78,$0.00,0,$0.00,22,$0.00,$0.00,$5.92
LK443892,*Unassigned*,Visa,BUS ENH RETAIL,0,$357.97,2.41%,$8.63,7,$0.10,$0.70,$0.00,0,$0.00,7,$0.02,$0.14,$9.47
LK443892,*Unassigned*,Visa,Business Retail         ,0,$113.18,2.31%,$2.62,5,$0.10,$0.50,$0.00,0,$0.00,5,$0.02,$0.10,$3.22
LK443892,*Unassigned*,Visa,Corporate Retail        ,0,$7.87,2.29%,$0.18,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$0.30
LK443892,*Unassigned*,Visa,CPS Auto Fuel Dsp,0,"$1,293.12",1.26%,$16.30,36,$0.25,$9.00,$0.00,0,$0.00,36,$0.02,$0.72,$26.02
LK443892,*Unassigned*,Visa,CPS Sm Tckt DB,0,$30.46,1.71%,$0.52,4,$0.04,$0.16,$0.00,0,$0.00,4,$0.02,$0.08,$0.76
LK443892,*Unassigned*,Visa,CPS SM Tckt PP,0,$13.63,1.69%,$0.23,3,$0.05,$0.15,$0.00,0,$0.00,3,$0.02,$0.06,$0.44
LK443892,*Unassigned*,Visa,CPS Small Ticket,0,$28.41,1.83%,$0.52,4,$0.04,$0.16,$0.00,0,$0.00,4,$0.02,$0.08,$0.76
LK443892,*Unassigned*,Visa,CPS Svc Stn,0,$231.31,1.24%,$2.87,5,$0.25,$1.25,$0.00,0,$0.00,5,$0.02,$0.10,$4.22
LK443892,*Unassigned*,Visa,CPS Svc Stn DB,0,$61.75,0.92%,$0.57,3,$0.15,$0.45,$0.00,0,$0.00,3,$0.02,$0.06,$1.08
LK443892,*Unassigned*,Visa,CPS Svc Stn PP,0,$17.42,1.26%,$0.22,1,$0.15,$0.15,$0.00,0,$0.00,1,$0.02,$0.02,$0.39
LK443892,*Unassigned*,Visa,CPSAtoFuelDsp DB,0,"$1,122.31",0.91%,$10.21,36,$0.15,$5.40,$0.00,0,$0.00,36,$0.02,$0.72,$16.33
LK443892,*Unassigned*,Visa,CPSAtoFuelDsp PP,0,$41.26,1.26%,$0.52,1,$0.15,$0.15,$0.00,0,$0.00,1,$0.02,$0.02,$0.69
LK443892,*Unassigned*,Visa,Reg Db Face to Face FP,2,"$1,719.88",0.16%,$2.81,52,$0.22,$11.44,$0.00,0,$0.00,52,$0.02,$1.04,$15.29
LK443892,*Unassigned*,Visa,Reg Db Sm Tckt FP,2,$5.83,0.17%,$0.01,2,$0.22,$0.44,$0.00,0,$0.00,2,$0.02,$0.04,$0.49
LK443892,*Unassigned*,Visa,REG FRD DB QUAL,2,$290.76,0.17%,$0.48,9,$0.22,$1.98,$0.00,0,$0.00,9,$0.02,$0.18,$2.64
LK443892,*Unassigned*,Visa,US BUS CP DB,0,$95.00,1.81%,$1.72,2,$0.10,$0.20,$0.00,0,$0.00,2,$0.02,$0.04,$1.96
LK443892,*Unassigned*,Visa,US SIGN BUS RETAIL,0,$70.72,2.52%,$1.78,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$1.90
LK443892,*Unassigned*,Visa,US VSP FUEL,0,$113.49,1.25%,$1.42,3,$0.25,$0.75,$0.00,0,$0.00,3,$0.02,$0.06,$2.23
LK500270,873,ACCEL Advantage POS,Qualified Petroleum,0,"$4,192.55",0.85%,$35.55,229,$0.21,$48.88,$0.00,3,$0.02,226,$0.02,$4.58,$89.01
LK500270,873,ACCEL/XCHG,Qualified Petroleum,0,$6.86,0.73%,$0.05,2,$0.16,$0.32,$0.00,0,$0.00,2,$0.02,$0.04,$0.41
LK500270,873,ACCEL/XCHG,Reg Fraud Prevent,2,$8.47,0.00%,$0.00,1,$0.28,$0.28,$0.00,0,$0.00,1,$0.02,$0.02,$0.30
LK500270,873,ACCEL/XCHG,Regulated,1,$161.80,0.05%,$0.08,4,$0.22,$0.87,$0.00,0,$0.00,4,$0.02,$0.08,$1.03
LK500270,873,American Express,Normal,0,"$4,954.98",0.00%,$0.00,103,$0.00,$0.00,$0.00,2,$0.02,101,$0.02,$2.06,$2.06
LK500270,873,Cannot Route,Qualified Petroleum,0,$0.00,0.00%,$0.00,14,$0.00,$0.00,$0.00,0,$0.00,14,$0.02,$0.28,$0.28
LK500270,873,CU24,Qualified Petroleum,0,$4.65,0.86%,$0.04,1,$0.18,$0.18,$0.00,0,$0.00,1,$0.02,$0.02,$0.24
LK500270,873,Discover,Commrcl Electronic,0,$256.67,2.40%,$6.17,6,$0.10,$0.60,$0.00,0,$0.00,6,$0.02,$0.12,$6.89
LK500270,873,Discover,Cons CR Voucher 3,0,$172.20,-1.75%,($3.01),1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,($2.99)
LK500270,873,Discover,Core Petroleum,0,$60.00,1.65%,$0.99,1,$0.05,$0.05,$0.00,0,$0.00,1,$0.02,$0.02,$1.06
LK500270,873,Discover,PREM Petroleum,0,$589.59,1.84%,$10.83,11,$0.05,$0.55,$0.00,0,$0.00,11,$0.02,$0.22,$11.60
LK500270,873,Discover,PSL PETROLEUM,0,$188.08,1.84%,$3.46,3,$0.05,$0.15,$0.00,0,$0.00,3,$0.02,$0.06,$3.67
LK500270,873,Discover,REW Key Entered,0,$85.50,2.07%,$1.77,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$1.89
LK500270,873,Discover,REW Petroleum,0,"$4,136.93",1.83%,$75.90,91,$0.05,$4.55,$0.00,3,$0.02,88,$0.02,$1.82,$82.27
LK500270,873,Fuelman,Normal,0,$65.04,0.00%,$0.00,2,$0.00,$0.00,$0.00,2,$0.02,0,$0.00,$0.04,$0.04
LK500270,873,InterLink,PAVD Fuel,2,$88.46,0.80%,$0.71,7,$0.19,$1.33,$0.00,0,$0.00,7,$0.02,$0.14,$2.18
LK500270,873,InterLink,PAVD Regulated,2,$817.15,0.05%,$0.41,38,$0.26,$9.80,$0.00,0,$0.00,38,$0.02,$0.76,$10.97
LK500270,873,InterLink,Petro PP,0,$254.61,1.15%,$2.94,10,$0.19,$1.90,$0.00,1,$0.02,9,$0.02,$0.20,$5.04
LK500270,873,InterLink,Petro PP Small Tkt,0,$244.90,1.23%,$3.02,38,$0.17,$6.37,$0.00,1,$0.02,37,$0.02,$0.76,$10.15
LK500270,873,InterLink,Qualified Petro Small Tkt,0,$76.61,0.70%,$0.54,12,$0.13,$1.59,$0.00,0,$0.00,12,$0.02,$0.24,$2.37
LK500270,873,InterLink,Qualified Petroleum,0,$88.63,0.64%,$0.57,4,$0.15,$0.61,$0.00,0,$0.00,4,$0.02,$0.08,$1.26
LK500270,873,InterLink,Regulated,1,"$4,385.34",0.05%,$2.22,138,$0.26,$35.42,$0.00,2,$0.02,136,$0.02,$2.76,$40.40
LK500270,873,InterLink,Regulated Small Tkt,1,"$2,420.48",0.13%,$3.14,329,$0.24,$77.44,$0.00,0,$0.00,329,$0.02,$6.58,$87.16
LK500270,873,Maestro,Qualified Petroleum,0,"$1,695.35",0.75%,$12.76,170,$0.19,$31.58,$0.00,1,$0.02,169,$0.02,$3.40,$47.74
LK500270,873,Maestro,Reg Fraud Prevent,2,"$9,937.25",0.05%,$4.88,664,$0.24,$158.36,$0.00,4,$0.02,660,$0.02,$13.28,$176.52
LK500270,873,MasterCard,Bus Data 2 Petro,0,"$2,392.58",2.16%,$51.57,40,$0.10,$4.00,$0.00,0,$0.00,40,$0.02,$0.80,$56.37
LK500270,873,MasterCard,Bus Enh Rate II Petro,0,$62.00,2.27%,$1.41,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$1.53
LK500270,873,MasterCard,Bus F2F Petro,0,$19.45,2.11%,$0.41,3,$0.10,$0.30,$0.00,0,$0.00,3,$0.02,$0.06,$0.77
LK500270,873,MasterCard,BusWrldDat2Petr,0,$542.06,2.30%,$12.49,14,$0.10,$1.40,$0.00,0,$0.00,14,$0.02,$0.28,$14.17
LK500270,873,MasterCard,Cons Ref Grp 3 DB,0,$8.87,-1.35%,($0.12),1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,($0.10)
LK500270,873,MasterCard,Enh Petro Base     ,0,"$3,148.05",1.73%,$54.51,87,$0.00,$0.00,$0.00,2,$0.02,85,$0.02,$1.74,$56.25
LK500270,873,MasterCard,Petro Base              ,0,"$3,504.15",1.69%,$59.19,87,$0.00,$0.00,$0.00,1,$0.02,86,$0.02,$1.74,$60.93
LK500270,873,MasterCard,Petro CAT/AFD DB,0,"$1,959.36",0.81%,$15.92,66,$0.17,$11.22,$0.00,1,$0.02,65,$0.02,$1.32,$28.46
LK500270,873,MasterCard,Petro Srv Sta DB,0,$818.07,0.81%,$6.64,58,$0.17,$9.86,$0.00,0,$0.00,58,$0.02,$1.16,$17.66
LK500270,873,MasterCard,Reg Db Face to Face FP,2,"$3,630.34",0.16%,$5.83,117,$0.22,$25.74,$0.00,1,$0.02,116,$0.02,$2.34,$33.91
LK500270,873,MasterCard,Reg Db Non Qual FP,2,$827.41,0.16%,$1.32,17,$0.22,$3.74,$0.00,0,$0.00,17,$0.02,$0.34,$5.40
LK500270,873,MasterCard,Regulated Debit Face to Face,1,$258.00,0.16%,$0.42,10,$0.21,$2.10,$0.00,0,$0.00,10,$0.02,$0.20,$2.72
LK500270,873,MasterCard,Regulated Debit Key Entered,1,$10.00,0.20%,$0.02,1,$0.21,$0.21,$0.00,0,$0.00,1,$0.02,$0.02,$0.25
LK500270,873,MasterCard,WC Petro Base           ,0,"$3,006.73",1.69%,$50.96,75,$0.00,$0.00,$0.00,1,$0.02,74,$0.02,$1.50,$52.46
LK500270,873,MasterCard,WE Petro Base           ,0,$450.80,1.93%,$8.68,10,$0.00,$0.00,$0.00,0,$0.00,10,$0.02,$0.20,$8.88
LK500270,873,NYCE Premier,Qualified Petroleum,0,$48.91,0.76%,$0.37,1,$0.20,$0.20,$0.00,0,$0.00,1,$0.02,$0.02,$0.59
LK500270,873,NYCE Premier,Reg Fraud Prevent,2,$102.33,0.05%,$0.05,2,$0.27,$0.54,$0.00,0,$0.00,2,$0.02,$0.04,$0.63
LK500270,873,Pulse,Qual Petro Smtk,0,$599.32,0.87%,$5.23,96,$0.20,$19.18,$0.00,0,$0.00,96,$0.02,$1.92,$26.33
LK500270,873,Pulse,Qualified Petroleum,0,"$1,539.07",0.59%,$9.05,30,$0.23,$6.87,$0.00,0,$0.00,30,$0.02,$0.60,$16.52
LK500270,873,Pulse,Regulated FP,2,$185.30,0.04%,$0.08,6,$0.26,$1.58,$0.00,0,$0.00,6,$0.02,$0.12,$1.78
LK500270,873,Pulse,Regulated FP Smtk,2,$128.88,0.14%,$0.18,21,$0.25,$5.30,$0.00,0,$0.00,21,$0.02,$0.42,$5.90
LK500270,873,Pulse Pay Choice,Qual Petro Smtk,0,"$2,516.84",0.88%,$22.21,359,$0.21,$74.94,$0.00,3,$0.02,356,$0.02,$7.18,$104.33
LK500270,873,Pulse Pay Choice,Qualified Petroleum,0,"$5,832.97",0.80%,$46.66,173,$0.23,$39.15,$0.00,0,$0.00,173,$0.02,$3.46,$89.27
LK500270,873,Pulse Pay Choice,Regulated FP,2,"$1,791.40",0.05%,$0.89,59,$0.30,$17.59,$0.00,0,$0.00,59,$0.02,$1.18,$19.66
LK500270,873,Pulse Pay Choice,Regulated FP Smtk,2,"$1,233.21",0.14%,$1.67,177,$0.28,$49.23,$0.00,3,$0.02,174,$0.02,$3.54,$54.44
LK500270,873,Pulse Pay Limited,Qual Petro Smtk,0,$341.84,1.22%,$4.17,51,$0.19,$9.87,$0.00,1,$0.02,50,$0.02,$1.02,$15.06
LK500270,873,Pulse Pay Limited,Qualified Petroleum,0,$487.12,1.15%,$5.59,16,$0.23,$3.67,$0.00,0,$0.00,16,$0.02,$0.32,$9.58
LK500270,873,Pulse Pay Limited,Regulated FP,2,$455.39,0.05%,$0.24,18,$0.30,$5.40,$0.00,0,$0.00,18,$0.02,$0.36,$6.00
LK500270,873,Pulse Pay Limited,Regulated FP Smtk,2,$184.67,0.13%,$0.24,26,$0.28,$7.30,$0.00,0,$0.00,26,$0.02,$0.52,$8.06
LK500270,873,Star All Star,Qualified Petroleum,0,"$16,384.19",0.80%,$130.83,"1,005",$0.24,$240.64,$0.00,6,$0.02,999,$0.02,$20.10,$391.57
LK500270,873,Star West POS,Qualified Petroleum,0,"$8,910.02",0.80%,$71.33,593,$0.17,$98.94,$0.00,9,$0.02,584,$0.02,$11.86,$182.13
LK500270,873,Star West POS,Reg Fraud Prevent,2,"$4,203.92",0.05%,$2.09,228,$0.26,$58.59,$0.00,2,$0.02,226,$0.02,$4.56,$65.24
LK500270,873,Star West POS,Regulated,1,$8.15,0.00%,$0.00,1,$0.25,$0.25,$0.00,0,$0.00,1,$0.02,$0.02,$0.27
LK500270,873,Visa,BUS ENH RETAIL,0,"$1,926.77",2.41%,$46.44,32,$0.10,$3.20,$0.00,1,$0.02,31,$0.02,$0.64,$50.28
LK500270,873,Visa,Business Retail         ,0,"$1,091.19",2.31%,$25.19,17,$0.10,$1.70,$0.00,0,$0.00,17,$0.02,$0.34,$27.23
LK500270,873,Visa,Comm Retail - Prepaid,0,$30.00,2.27%,$0.68,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$0.80
LK500270,873,Visa,Corporate Retail        ,0,$497.87,2.22%,$11.03,7,$0.10,$0.70,$0.00,0,$0.00,7,$0.02,$0.14,$11.87
LK500270,873,Visa,CPS Auto Fuel Dsp,0,"$14,642.50",1.18%,$172.78,310,$0.25,$77.50,$0.00,3,$0.02,307,$0.02,$6.20,$256.48
LK500270,873,Visa,CPS Sm Tckt DB,0,$643.61,1.67%,$10.72,82,$0.04,$3.28,$0.00,1,$0.02,81,$0.02,$1.64,$15.64
LK500270,873,Visa,CPS SM Tckt PP,0,$353.28,1.71%,$6.04,50,$0.05,$2.50,$0.00,0,$0.00,50,$0.02,$1.00,$9.54
LK500270,873,Visa,CPS Small Ticket,0,$225.16,1.76%,$3.97,34,$0.04,$1.36,$0.00,2,$0.02,32,$0.02,$0.68,$6.01
LK500270,873,Visa,CPS Svc Stn,0,"$2,389.12",1.12%,$26.77,51,$0.25,$12.75,$0.00,1,$0.02,50,$0.02,$1.02,$40.54
LK500270,873,Visa,CPS Svc Stn DB,0,"$2,623.69",0.91%,$23.83,59,$0.15,$8.85,$0.00,1,$0.02,58,$0.02,$1.18,$33.86
LK500270,873,Visa,CPS Svc Stn PP,0,$678.06,1.21%,$8.19,23,$0.15,$3.45,$0.00,0,$0.00,23,$0.02,$0.46,$12.10
LK500270,873,Visa,CPSAtoFuelDsp DB,0,"$46,721.41",0.91%,$423.01,"1,331",$0.15,$199.65,$0.00,13,$0.02,"1,318",$0.02,$26.62,$649.28
LK500270,873,Visa,CPSAtoFuelDsp PP,0,"$1,455.92",1.26%,$18.35,64,$0.15,$9.60,$0.00,1,$0.02,63,$0.02,$1.28,$29.23
LK500270,873,Visa,Debit Cr Voucher,0,$37.61,0.00%,$0.00,2,$0.00,$0.00,$0.00,0,$0.00,2,$0.02,$0.04,$0.04
LK500270,873,Visa,EIRF Petro DB,0,$8.18,1.83%,$0.15,1,$0.20,$0.20,$0.00,0,$0.00,1,$0.02,$0.02,$0.37
LK500270,873,Visa,Purchase Lvl3,0,$266.60,2.06%,$5.48,5,$0.10,$0.50,$0.00,0,$0.00,5,$0.02,$0.10,$6.08
LK500270,873,Visa,Reg Db Face to Face FP,2,"$27,914.54",0.16%,$45.18,844,$0.22,$185.68,$0.00,5,$0.02,839,$0.02,$16.88,$247.74
LK500270,873,Visa,Reg Db Sm Tckt FP,2,$377.09,0.14%,$0.54,56,$0.22,$12.32,$0.00,0,$0.00,56,$0.02,$1.12,$13.98
LK500270,873,Visa,REG FRD DB QUAL,2,"$2,570.92",0.16%,$4.17,48,$0.22,$10.56,$0.00,1,$0.02,47,$0.02,$0.96,$15.69
LK500270,873,Visa,US BUS CP DB,0,"$7,878.88",1.81%,$142.59,150,$0.10,$15.00,$0.00,0,$0.00,150,$0.02,$3.00,$160.59
LK500270,873,Visa,US CORP LVL3,0,$22.12,2.03%,$0.45,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$0.57
LK500270,873,Visa,US SIGN BUS RETAIL,0,$482.90,2.51%,$12.13,7,$0.10,$0.70,$0.00,0,$0.00,7,$0.02,$0.14,$12.97
LK500270,873,Visa,US VSP FUEL,0,$695.55,1.27%,$8.81,20,$0.25,$5.00,$0.00,0,$0.00,20,$0.02,$0.40,$14.21
LK539237,822,ACCEL Advantage POS,Qualified Petroleum,0,"$5,847.33",0.85%,$49.63,357,$0.22,$80.04,$0.00,3,$0.02,354,$0.02,$7.14,$136.81
LK539237,822,ACCEL/XCHG,Qualified Petroleum,0,"$1,003.77",0.80%,$8.02,74,$0.16,$11.66,$0.00,2,$0.02,72,$0.02,$1.48,$21.16
LK539237,822,ACCEL/XCHG,Reg Fraud Prevent,2,$130.51,0.05%,$0.06,8,$0.28,$2.23,$0.00,0,$0.00,8,$0.02,$0.16,$2.45
LK539237,822,ACCEL/XCHG,Regulated,1,$7.23,0.00%,$0.00,1,$0.27,$0.27,$0.00,0,$0.00,1,$0.02,$0.02,$0.29
LK539237,822,American Express,Normal,0,"$22,061.60",0.00%,$0.00,530,$0.00,$0.00,$0.00,5,$0.02,525,$0.02,$10.60,$10.60
LK539237,822,Cannot Route,Qualified Petroleum,0,$0.00,0.00%,$0.00,4,$0.00,$0.00,$0.00,0,$0.00,4,$0.02,$0.08,$0.08
LK539237,822,CU24,Qualified Petroleum,0,$576.25,0.80%,$4.61,34,$0.18,$6.12,$0.00,1,$0.02,33,$0.02,$0.68,$11.41
LK539237,822,CU24,Regulated,1,$20.00,0.05%,$0.01,1,$0.26,$0.26,$0.00,0,$0.00,1,$0.02,$0.02,$0.29
LK539237,822,Discover,Commrcl Electronic,0,"$1,922.64",2.40%,$46.23,57,$0.10,$5.70,$0.00,0,$0.00,57,$0.02,$1.14,$53.07
LK539237,822,Discover,Core Cons Vcher 3,0,$3.35,-1.79%,($0.06),1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,($0.04)
LK539237,822,Discover,Core Petroleum,0,$62.25,1.65%,$1.03,3,$0.05,$0.15,$0.00,0,$0.00,3,$0.02,$0.06,$1.24
LK539237,822,Discover,PREM Petroleum,0,"$4,410.20",1.84%,$80.96,111,$0.05,$5.55,$0.00,1,$0.02,110,$0.02,$2.22,$88.73
LK539237,822,Discover,PSL PETROLEUM,0,"$1,472.98",1.84%,$27.08,41,$0.05,$2.05,$0.00,0,$0.00,41,$0.02,$0.82,$29.95
LK539237,822,Discover,REW Petroleum,0,"$14,725.23",1.84%,$270.32,426,$0.05,$21.30,$0.00,5,$0.02,421,$0.02,$8.52,$300.14
LK539237,822,Fuelman,Normal,0,$314.56,0.00%,$0.00,4,$0.00,$0.00,$0.00,4,$0.02,0,$0.00,$0.08,$0.08
LK539237,822,InterLink,PAVD Fuel,2,$526.37,0.79%,$4.14,32,$0.19,$6.07,$0.00,0,$0.00,32,$0.02,$0.64,$10.85
LK539237,822,InterLink,PAVD Regulated,2,$112.34,0.05%,$0.06,9,$0.26,$2.33,$0.00,0,$0.00,9,$0.02,$0.18,$2.57
LK539237,822,InterLink,Petro PP,0,$359.34,1.15%,$4.13,12,$0.19,$2.28,$0.00,0,$0.00,12,$0.02,$0.24,$6.65
LK539237,822,InterLink,Petro PP Small Tkt,0,$85.89,1.21%,$1.04,15,$0.14,$2.10,$0.00,1,$0.02,14,$0.02,$0.30,$3.44
LK539237,822,InterLink,Qualified Petro Small Tkt,0,$345.52,0.84%,$2.91,47,$0.16,$7.44,$0.00,0,$0.00,47,$0.02,$0.94,$11.29
LK539237,822,InterLink,Qualified Petroleum,0,$918.87,0.79%,$7.27,23,$0.19,$4.33,$0.00,1,$0.02,22,$0.02,$0.46,$12.06
LK539237,822,InterLink,Regulated,1,"$4,662.34",0.05%,$2.36,128,$0.26,$33.08,$0.00,2,$0.02,126,$0.02,$2.56,$38.00
LK539237,822,InterLink,Regulated Small Tkt,1,"$2,941.36",0.13%,$3.89,431,$0.24,$101.68,$0.00,4,$0.02,427,$0.02,$8.62,$114.19
LK539237,822,Maestro,Qualified Petroleum,0,$37.47,0.75%,$0.28,3,$0.20,$0.60,$0.00,0,$0.00,3,$0.02,$0.06,$0.94
LK539237,822,Maestro,Reg Fraud Prevent,2,"$1,455.35",0.05%,$0.72,88,$0.25,$21.84,$0.00,2,$0.02,86,$0.02,$1.76,$24.32
LK539237,822,MasterCard,Bus Data 2 Petro,0,"$20,746.25",2.16%,$447.90,315,$0.10,$31.50,$0.00,8,$0.02,307,$0.02,$6.30,$485.70
LK539237,822,MasterCard,Bus Enh Face to Face Petro,0,$30.27,2.28%,$0.69,2,$0.10,$0.20,$0.00,0,$0.00,2,$0.02,$0.04,$0.93
LK539237,822,MasterCard,Bus Enh Rate II Petro,0,"$1,108.00",2.28%,$25.24,24,$0.10,$2.40,$0.00,0,$0.00,24,$0.02,$0.48,$28.12
LK539237,822,MasterCard,Bus F2F Petro,0,$454.43,2.16%,$9.83,22,$0.10,$2.20,$0.00,1,$0.02,21,$0.02,$0.44,$12.47
LK539237,822,MasterCard,Bus Lvl3 Data II,0,$214.93,2.32%,$4.99,6,$0.10,$0.60,$0.00,0,$0.00,6,$0.02,$0.12,$5.71
LK539237,822,MasterCard,Bus Lvl4 Data II,0,$419.59,2.42%,$10.15,6,$0.10,$0.60,$0.00,0,$0.00,6,$0.02,$0.12,$10.87
LK539237,822,MasterCard,Bus Wrld F2F Petro,0,$209.29,2.33%,$4.88,2,$0.10,$0.20,$0.00,0,$0.00,2,$0.02,$0.04,$5.12
LK539237,822,MasterCard,BusWrldDat2Petr,0,$395.45,2.32%,$9.17,9,$0.10,$0.90,$0.00,0,$0.00,9,$0.02,$0.18,$10.25
LK539237,822,MasterCard,Commercial Data Rate II,0,$245.23,2.39%,$5.85,4,$0.10,$0.40,$0.00,0,$0.00,4,$0.02,$0.08,$6.33
LK539237,822,MasterCard,Commercial Face to Face,0,$71.64,2.39%,$1.71,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$1.83
